,eplenmean,eprew,fps,total_timesteps,policy_loss,value_loss,policy_entropy,approxkl,clipfrac,l2_loss,train_score
187,154.41,5.3,1588,1540096.0,-0.0113600185,0.53164214,1.6169425,0.007996163,0.119913734,637.3747,5.3
188,166.86,4.3,1542,1548288.0,-0.011310991,0.52010316,1.6610813,0.007480009,0.10583496,638.74164,4.3
189,179.56,5.5,1583,1556480.0,-0.011255044,0.45779297,1.6797007,0.0076265503,0.1110026,640.0217,5.5
190,151.79,5.3,1605,1564672.0,-0.010837044,0.54967105,1.6083885,0.008260838,0.12084961,641.21936,5.3
191,124.64,5.7,1561,1572864.0,-0.010039083,0.47778133,1.5789174,0.0072543654,0.10734049,642.3149,5.7
192,97.3,6.1,1568,1581056.0,-0.013032485,0.6130287,1.6459724,0.006928792,0.09940592,643.49475,6.1
193,150.1,3.9,1561,1589248.0,-0.01383385,0.4427221,1.6390148,0.007880761,0.11682129,644.7604,3.9
194,165.7,5.1,1561,1597440.0,-0.010508743,0.42225793,1.6433364,0.006612383,0.09159342,645.9103,5.1
195,184.96,5.1,1569,1605632.0,-0.012000814,0.55106044,1.6345701,0.0073380093,0.106404625,647.13983,5.1
196,155.7,5.5,1588,1613824.0,-0.009082774,0.7991833,1.5469413,0.0074814544,0.11580404,648.4926,5.5
197,111.81,6.6,1589,1622016.0,-0.010932621,0.5218622,1.6538287,0.0073106177,0.104532875,649.69214,6.6
198,129.08,6.3,1582,1630208.0,-0.011080097,0.3972077,1.7068652,0.007741514,0.10673014,650.88806,6.3
199,109.79,7.0,1579,1638400.0,-0.011454585,0.18522322,1.7539896,0.009117863,0.119669594,652.03564,7.0
200,241.46,6.6,1553,1646592.0,-0.010948375,0.24062757,1.777223,0.0075259097,0.111816406,653.4135,6.6
201,145.38,6.5,1606,1654784.0,-0.009393838,0.43758437,1.7490755,0.0068393177,0.094685875,654.69415,6.5
202,191.3,6.7,1585,1662976.0,-0.012486723,0.4380019,1.7194891,0.007967842,0.111857094,655.8597,6.7
203,159.56,6.6,1561,1671168.0,-0.012696384,0.5089988,1.6608838,0.0070368107,0.10913086,657.0334,6.6
204,143.96,5.7,1603,1679360.0,-0.011173412,0.50516117,1.6688247,0.007220457,0.110677086,658.2147,5.7
205,95.82,6.4,1601,1687552.0,-0.011541233,0.45123684,1.6471242,0.00662194,0.09122721,659.15594,6.4
206,127.97,5.3,1595,1695744.0,-0.01355366,0.5635508,1.6532949,0.008142833,0.12296549,660.1851,5.3
207,122.26,6.8,1571,1703936.0,-0.011952852,0.52745795,1.6663861,0.008167684,0.12849934,661.38336,6.8
208,80.56,6.6,1558,1712128.0,-0.012624727,0.62745804,1.6746969,0.007415744,0.10990397,662.5273,6.6
209,173.86,5.4,1570,1720320.0,-0.010470775,0.4161147,1.7099093,0.007542932,0.116373695,663.8647,5.4
210,152.52,5.2,1550,1728512.0,-0.01130838,0.6455168,1.6058067,0.0088493,0.1385905,665.1251,5.2
211,160.79,4.9,1570,1736704.0,-0.010727626,0.6526433,1.6434747,0.0070656524,0.110066734,666.24744,4.9
212,174.81,6.6,1568,1744896.0,-0.011243086,0.57416004,1.5741296,0.008362801,0.1328532,667.36816,6.6
213,102.72,5.8,1576,1753088.0,-0.0130428225,0.58590233,1.5897652,0.009538699,0.14371745,668.5632,5.8
214,105.53,6.1,1610,1761280.0,-0.009959563,0.63797784,1.5714248,0.0073719267,0.114990234,669.82733,6.1
215,122.44,6.1,1574,1769472.0,-0.010864784,0.6224204,1.5256208,0.0066765365,0.10005697,671.1364,6.1
216,132.52,7.1,1602,1777664.0,-0.012263145,0.5380662,1.6123143,0.0077105374,0.11482748,672.5433,7.1
217,96.3,4.9,1540,1785856.0,-0.013054989,0.8223172,1.5747253,0.007455637,0.12145996,673.8499,4.9
218,117.51,6.3,1581,1794048.0,-0.011924799,0.5118696,1.6401762,0.007838345,0.11726888,675.0728,6.3
219,171.67,5.1,1596,1802240.0,-0.0109686805,0.6029399,1.621501,0.006876586,0.10449219,676.27423,5.1
220,140.05,4.3,1568,1810432.0,-0.0134615665,0.40893784,1.713384,0.008184273,0.12243652,677.40204,4.3
221,101.79,5.1,1635,1818624.0,-0.013286364,0.40941548,1.6987182,0.008202869,0.11853027,678.67334,5.1
222,134.64,5.3,1603,1826816.0,-0.009509051,0.56712455,1.6509315,0.006494287,0.09680176,679.8835,5.3
223,126.14,6.6,1582,1835008.0,-0.0133414185,0.40489992,1.6906914,0.0077148452,0.12475586,680.8298,6.6
224,161.64,5.6,1563,1843200.0,-0.013635146,0.4436247,1.6662985,0.008587492,0.13541667,681.6805,5.6
225,139.44,5.4,1580,1851392.0,-0.013079472,0.4233416,1.7154983,0.007976579,0.13016765,682.8802,5.4
226,143.82,6.0,1636,1859584.0,-0.01031213,0.40019906,1.728937,0.007969533,0.11832682,684.12396,6.0
227,117.65,6.6,1559,1867776.0,-0.011638244,0.3315982,1.7232946,0.008424885,0.10823568,685.295,6.6
228,133.26,5.8,1568,1875968.0,-0.012559905,0.26986167,1.7503228,0.007841821,0.114583336,686.7131,5.8
229,189.95,6.8,1562,1884160.0,-0.014494932,0.2756873,1.7396126,0.009220242,0.13667805,688.13837,6.8
230,284.77,5.7,1583,1892352.0,-0.012609958,0.3467131,1.6547006,0.00860577,0.12491862,689.42847,5.7
