,eplenmean,eprew,fps,total_timesteps,policy_loss,value_loss,policy_entropy,approxkl,clipfrac,l2_loss,train_score
178,75.97,4.5,2647,2932736.0,-0.0003404237,1.6943626,1.6482695,0.0012039992,0.004170736,1.8624125,3.0
179,84.52,4.7,2600,2949120.0,-0.0010123724,1.5507627,1.627407,0.0039110724,0.033671062,1.8586234,5.0
180,73.76,4.3,2591,2965504.0,0.0002932711,1.5706701,1.6529788,0.0022442795,0.012329102,1.8651997,4.0
181,75.44,5.6,2645,2981888.0,-0.00054766587,1.6670461,1.6320615,0.0010298062,0.0069376626,1.8604976,7.0
182,74.21,4.9,2669,2998272.0,0.00040372214,1.7022538,1.692277,0.0019821406,0.028422037,1.8850504,6.0
183,83.95,4.9,2652,3014656.0,-0.0010362999,1.6642853,1.6571487,0.003772349,0.06530762,1.9090718,4.0
184,79.4,6.4,2591,3031040.0,-0.00073763775,1.6286483,1.649618,0.0031793702,0.031433105,1.9043833,7.0
185,77.78,5.0,2575,3047424.0,-0.00040467523,1.5695089,1.6383866,0.00165306,0.008321126,1.9113282,5.0
186,95.69,4.3,2632,3063808.0,-0.0011976968,1.8045369,1.6545683,0.0028374018,0.01961263,1.9147276,4.0
187,79.36,4.8,2581,3080192.0,-0.00014329494,1.6898595,1.6442232,0.0015833849,0.025248209,1.9418615,4.0
188,67.64,5.2,2614,3096576.0,-0.0008578294,1.8015908,1.6219474,0.0013216138,0.011617024,1.935619,2.0
189,86.67,5.2,2632,3112960.0,-0.000312748,1.8481547,1.5792564,0.0009264499,0.0037841797,1.9523531,4.0
190,67.47,4.6,2632,3129344.0,0.00018690228,2.0444896,1.5723524,0.00047553648,0.00044759116,1.9529018,3.0
191,68.14,5.5,2619,3145728.0,-2.8232258e-05,1.9922175,1.5553898,0.00054688216,0.0005086263,1.9650327,6.0
192,74.32,6.2,2580,3162112.0,-0.00031246647,2.0436716,1.5442511,0.0012854425,0.0033772786,1.9649006,5.0
193,68.79,5.4,2546,3178496.0,-0.0002790979,2.0202465,1.5666822,0.0023254133,0.018615723,1.9746007,6.0
194,70.77,4.7,2560,3194880.0,-0.00040428923,1.8827835,1.604997,0.002199507,0.018025717,1.9700145,3.0
195,72.9,5.1,2635,3211264.0,-0.00043603472,1.8905878,1.5947484,0.0018091329,0.0174764,1.9572507,5.0
196,66.16,5.4,2643,3227648.0,-5.1981955e-05,1.7563138,1.6216273,0.0011037032,0.004211426,1.9512211,4.0
197,73.85,5.1,2552,3244032.0,-0.0002634559,1.7070299,1.658505,0.0008239595,0.009887695,1.9423798,5.0
198,70.01,5.8,2612,3260416.0,-7.811886e-06,1.6368542,1.6324153,0.0013534777,0.011494954,1.9793559,5.0
199,75.47,4.3,2655,3276800.0,0.00022746615,1.6940948,1.640843,0.0029450655,0.028015137,1.9836191,6.0
200,104.18,5.6,2601,3293184.0,-3.619715e-05,1.9108342,1.6254381,0.0010358209,0.00059000653,1.9725369,7.0
201,70.59,5.7,2629,3309568.0,-0.00024103536,1.7486006,1.63135,0.0020227276,0.0051472983,1.9602062,5.0
202,75.43,5.7,2613,3325952.0,-0.00044447338,1.8434905,1.633246,0.0021169486,0.0029093425,1.9527888,7.0
203,75.71,4.0,2703,3342336.0,-0.00014994467,1.9435049,1.6502908,0.00085686083,0.0038655598,1.9355307,7.0
204,79.42,5.1,2619,3358720.0,-0.0005736482,1.793355,1.6782259,0.0018496473,0.0013834635,1.9370842,6.0
205,85.7,5.3,2626,3375104.0,-0.00042307933,1.5201358,1.7116951,0.0030774912,0.031270344,1.9202784,6.0
206,88.94,5.4,2626,3391488.0,-0.0011604164,1.5271212,1.7340074,0.0042683724,0.043986004,1.924159,6.0
207,78.84,4.5,2678,3407872.0,-0.00090582645,1.656957,1.715911,0.0014514223,0.01739502,1.9245855,6.0
208,87.64,4.3,2591,3424256.0,-0.0006457209,1.4765754,1.7045012,0.0007543263,0.0068359375,1.9271873,3.0
209,85.68,5.2,2581,3440640.0,-0.00021975301,1.5677552,1.6868473,0.0017979838,0.012858073,1.9267725,6.0
210,75.03,5.3,2710,3457024.0,-1.1913881e-05,1.7430226,1.6356325,0.0003024627,0.0,1.9544128,2.0
211,75.56,5.8,2572,3473408.0,-0.000425094,1.7699828,1.6332489,0.0011041994,0.003112793,1.9218864,7.0
212,76.81,5.7,2612,3489792.0,-0.00020458782,1.7589575,1.6312852,0.00068895816,0.0010579427,1.9138182,8.0
213,78.42,5.8,2638,3506176.0,-4.9193728e-05,1.695476,1.6453558,0.000768018,0.0010172526,1.9261565,7.0
214,75.33,4.3,2613,3522560.0,-0.00032165644,1.826521,1.6802291,0.0012224278,0.003194173,1.9259186,4.0
215,73.97,5.5,2658,3538944.0,-0.0019696646,1.6590551,1.6976719,0.0030159764,0.027547201,1.9356627,4.0
216,72.28,4.2,2661,3555328.0,-8.029845e-05,1.9293623,1.6849846,0.00029630953,0.0,1.9338342,5.0
217,78.69,4.8,2635,3571712.0,-0.0007401992,1.7345804,1.7100049,0.0020568403,0.034566242,1.919774,2.0
218,81.69,5.3,2670,3588096.0,-0.0005821085,1.7206249,1.6845504,0.0022107682,0.022176107,1.9112808,6.0
219,69.54,5.0,2614,3604480.0,-0.00029471397,1.7976772,1.6727729,0.0010430313,0.0004272461,1.908707,2.0
220,69.96,5.4,2614,3620864.0,-0.00072871736,1.8657717,1.638186,0.0012005497,0.012247722,1.9084994,5.0
221,75.87,5.4,2597,3637248.0,-5.320126e-05,1.8929439,1.6326531,0.0003849071,0.0,1.9072653,6.0
222,69.48,3.5,2602,3653632.0,-0.00025467426,1.8625983,1.5969714,0.00033787303,0.0,1.8953172,2.0
